,Company Name,ISIN,Near term - Target Status,Near term - Target Classification,Near term - Target Year,Long term - Target Status,Long term - Target Classification,Long term - Target Year,Net-Zero Committed,Net-Zero Year,Organization Type,BA1.5?,BA1.5 Date,Country,Region,Sector,Date,Target,Target Classification,Extension,scope,reduction_percentage,target_year,base_year,perimeter
2011,Harch Inc.,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Software and Services,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Harch Inc. commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,50%,2030,2018,GHG emissions
2012,Harch Inc.,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Software and Services,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Harch Inc. commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,50%,2030,2018,GHG emissions
2013,"KAIHO INDUSTRY CO., LTD.,",,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Solid Waste Management Utilities,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ KAIHO INDUSTRY CO., LTD., commits to reduce absolute scope 1 and scope 2 GHG emissions 42% by 2030 from a 2020 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,42%,2030,2020,GHG emissions
2014,"KAIHO INDUSTRY CO., LTD.,",,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Solid Waste Management Utilities,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ KAIHO INDUSTRY CO., LTD., commits to reduce absolute scope 1 and scope 2 GHG emissions 42% by 2030 from a 2020 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,42%,2030,2020,GHG emissions
2015,KINGS INTERNATIONAL LTD,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,India,Asia,"Textiles, Apparel, Footwear and Luxury Goods",01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ KINGS INTERNATIONAL LTD commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,50%,2030,2018,GHG emissions
2016,KINGS INTERNATIONAL LTD,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,India,Asia,"Textiles, Apparel, Footwear and Luxury Goods",01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ KINGS INTERNATIONAL LTD commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,50%,2030,2018,GHG emissions
2017,Rise Co.Ltd.,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Electrical Equipment and Machinery,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Rise Co.Ltd. commits to reduce absolute scope 1 and scope 2 GHG emissions 46% by 2030 from a 2019 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,46%,2030,2019,GHG emissions
2018,Rise Co.Ltd.,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Electrical Equipment and Machinery,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Rise Co.Ltd. commits to reduce absolute scope 1 and scope 2 GHG emissions 46% by 2030 from a 2019 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,46%,2030,2019,GHG emissions
2019,ENAV Group,IT0005176406,Targets Set,1.5°C,2030,,,,No,,Company,No,,Italy,Europe,Air Transportation - Airport Services,01/12/2021,"ENAV Group commits to reduce absolute scope 1 and 2 GHG emissions 70% by 2030 from a 2019 base year. ENAV Group commits to reduce absolute scope 3 GHG emissions from capital goods, fuel-and-energy-related activities, and employee commuting 13.5% by 2030 from a 2019 base year",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,70%,2030,2019,GHG emissions
2020,ENAV Group,IT0005176406,Targets Set,1.5°C,2030,,,,No,,Company,No,,Italy,Europe,Air Transportation - Airport Services,01/12/2021,"ENAV Group commits to reduce absolute scope 1 and 2 GHG emissions 70% by 2030 from a 2019 base year. ENAV Group commits to reduce absolute scope 3 GHG emissions from capital goods, fuel-and-energy-related activities, and employee commuting 13.5% by 2030 from a 2019 base year",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,70%,2030,2019,GHG emissions
2021,ENAV Group,IT0005176406,Targets Set,1.5°C,2030,,,,No,,Company,No,,Italy,Europe,Air Transportation - Airport Services,01/12/2021,"ENAV Group commits to reduce absolute scope 1 and 2 GHG emissions 70% by 2030 from a 2019 base year. ENAV Group commits to reduce absolute scope 3 GHG emissions from capital goods, fuel-and-energy-related activities, and employee commuting 13.5% by 2030 from a 2019 base year",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,3,13.5%,2030,2019,"GHG emissions from capital goods, fuel-and-energy-related activities, and employee commuting"
2022,Spectris plc,GB0003308607,Targets Set,1.5°C,2030,,,,No,,Company,Yes,01/09/2021,United Kingdom (UK),Europe,Technology Hardware and Equipment,01/10/2021,Spectris commits to reduce absolute scope 1 and 2 GHG emissions 85% by 2030 from a 2020 base year. Spectris also commits to increase annual sourcing of renewable electricity from 5% in 2020 to 100% by 2030. Spectris commits to reduce absolute scope 3 GHG emissions 42% by 2030 from a 2020 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,85%,2030,2020,GHG emissions
2023,Spectris plc,GB0003308607,Targets Set,1.5°C,2030,,,,No,,Company,Yes,01/09/2021,United Kingdom (UK),Europe,Technology Hardware and Equipment,01/10/2021,Spectris commits to reduce absolute scope 1 and 2 GHG emissions 85% by 2030 from a 2020 base year. Spectris also commits to increase annual sourcing of renewable electricity from 5% in 2020 to 100% by 2030. Spectris commits to reduce absolute scope 3 GHG emissions 42% by 2030 from a 2020 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,85%,2030,2020,GHG emissions
2024,Spectris plc,GB0003308607,Targets Set,1.5°C,2030,,,,No,,Company,Yes,01/09/2021,United Kingdom (UK),Europe,Technology Hardware and Equipment,01/10/2021,Spectris commits to reduce absolute scope 1 and 2 GHG emissions 85% by 2030 from a 2020 base year. Spectris also commits to increase annual sourcing of renewable electricity from 5% in 2020 to 100% by 2030. Spectris commits to reduce absolute scope 3 GHG emissions 42% by 2030 from a 2020 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,3,42%,2030,2020,GHG emissions
2025,Verdani Partners,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,United States of America (USA),North America,Professional Services,01/01/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Verdani Partners commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,50%,2030,2018,GHG emissions
2026,Verdani Partners,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,United States of America (USA),North America,Professional Services,01/01/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Verdani Partners commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,50%,2030,2018,GHG emissions
2027,Drop Inc.,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Professional Services,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Drop Inc. commits to reduce absolute scope 1 and scope 2 GHG emissions 42% by 2030 from a 2020 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,42%,2030,2020,GHG emissions
2028,Drop Inc.,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,Japan,Asia,Professional Services,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Drop Inc. commits to reduce absolute scope 1 and scope 2 GHG emissions 42% by 2030 from a 2020 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,42%,2030,2020,GHG emissions
2029,Don't Cry Wolf Limited,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,United Kingdom (UK),Europe,Professional Services,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Don't Cry Wolf Limited commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,50%,2030,2018,GHG emissions
2030,Don't Cry Wolf Limited,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,United Kingdom (UK),Europe,Professional Services,01/09/2021,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/ Don't Cry Wolf Limited commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,50%,2030,2018,GHG emissions
